,url,title,doi,abstract,full_doc_link,is_open_access
141,https://jeb.biologists.org/content/210/13/2231,Death by small forces: a fracture and fatigue analysis of wave-swept macroalgae,10.1242/jeb.001578,"Wave-swept macroalgae are subjected to large hydrodynamic forces as each
wave breaks on shore, loads that are repeated thousands of times per day.
Previous studies have shown that macroalgae can easily withstand isolated
impositions of maximal field forces. Nonetheless, macroalgae break frequently.
Here we investigate the possibility that repeated loading by sub-lethal forces
can eventually cause fracture by fatigue. We determine fracture toughness, in
the form of critical strain energy release rate, for several flat-bladed
macroalgae, thereby assessing their resistance to complete fracture in the
presence of cracks. Critical energy release rates are evaluated through
single-edge-notch, pull-to-break tests and single-edge-notch, repeated-loading
tests. Crack growth at sub-critical energy release rates is measured in
repeated-loading tests, providing a first assessment of algal breakage under
conditions of repeated loading. We then estimate the number of imposed waves
required for un-notched algal blades to reach the point of complete fracture.
We find that, if not checked by repair, fatigue crack growth from repeated
sub-lethal stresses may completely fracture individuals within days. Our
results suggest that fatigue may play an important role in macroalgal
breakage.",https://jeb.biologists.org/content/210/13/2231.full.pdf,True
142,https://jeb.biologists.org/content/209/5/938,Respiration by buried echidnas Tachyglossus aculeatus,10.1242/jeb.02063,"Short-beaked echidnas have an impressive ability to submerge completely
into soil or sand and remain there, cryptic, for long periods. This poses
questions about how they manage their respiration, cut off from a free flow of
gases. We measured the gradient in oxygen partial pressure
(PO2) away from the snouts of buried echidnas
and oxygen consumption
(V̇O2) in five
individuals under similar conditions, in two substrates with different
air-filled porosities (fa). A theoretical diffusion model
indicated that diffusion alone was insufficient to account for the flux of
oxygen required to meet measured rates of
V̇O2. However, it
was noticed that echidnas often showed periodic movements of the anterior part
of the body, as if such movements were a deliberate effort to flush the tidal
air space surrounding their nostrils. These `flushing movements' were
subsequently found to temporarily increase the levels of interstitial oxygen
in the soil around the head region. Flushing movements were more frequent
while V̇O2 was
higher during the burrowing process, and also in substrate with lower
fa. We conclude that oxygen supply to buried echidnas is
maintained by diffusion through the soil augmented by periodic flushing
movements, which ventilate the tidal airspace that surrounds the nostrils.",https://jeb.biologists.org/content/209/5/938.full.pdf,True
143,https://jeb.biologists.org/content/209/4/748,Anatomically diverse butterfly scales all produce structural colours by coherent scattering,10.1242/jeb.02051,"The structural colours of butterflies and moths (Lepidoptera) have been
attributed to a diversity of physical mechanisms, including multilayer
interference, diffraction, Bragg scattering, Tyndall scattering and Rayleigh
scattering. We used fibre optic spectrophotometry, transmission electron
microscopy (TEM) and 2D Fourier analysis to investigate the physical
mechanisms of structural colour production in twelve lepidopteran species from
four families, representing all of the previously proposed anatomical and
optical classes of butterfly nanostructure. The 2D Fourier analyses of TEMs of
colour producing butterfly scales document that all species are appropriately
nanostructured to produce visible colours by coherent scattering, i.e.
differential interference and reinforcement of scattered, visible wavelengths.
Previously hypothesized to produce a blue colour by incoherent, Tyndall
scattering, the scales of Papilio zalmoxis are not appropriately
nanostructured for incoherent scattering. Rather, available data indicate that
the blue of P. zalmoxis is a fluorescent pigmentary colour. Despite
their nanoscale anatomical diversity, all structurally coloured butterfly
scales share a single fundamental physical color production mechanism -
coherent scattering. Recognition of this commonality provides a new
perspective on how the nanostructure and optical properties of structurally
coloured butterfly scales evolved and diversified among and within
lepidopteran clades.",https://jeb.biologists.org/content/209/4/748.full.pdf,True
144,https://jeb.biologists.org/content/209/2/202,Water relations of tetrapod integument,10.1242/jeb.02007,"The vertebrate integument represents an evolutionary compromise between the
needs for mechanical protection and those of sensing the environment and
regulating the exchange of materials and energy. Fibrous keratins evolved as a
means of strengthening the integument while simultaneously providing a
structural support for lipids, which comprise the principal barrier to
cutaneous water efflux in terrestrial taxa. Whereas lipids are of fundamental
importance to water barriers, the efficacy of these barriers depends in many
cases on structural features that enhance or maintain the integrity of
function. Amphibians are exceptional among tetrapods in having very little
keratin and a thin stratum corneum. Thus, effective lipid barriers that are
present in some specialized anurans living in xeric habitats are external to
the epidermis, whereas lipid barriers of amniotes exist as a lipid-keratin
complex within the stratum corneum. Amphibians prevent desiccation of the
epidermis and underlying tissues either by evaporating water from a
superficial aqueous film, which must be replenished, or by shielding the
stratum corneum with superficial lipids. Water barrier function in vertebrates
generally appears to be relatively fixed, although various species have
`plasticity' to adjust the barrier effectiveness facultatively. While it is
clear that both phenotypic plasticity and genetic adaptation can account for
covariation between environment and skin resistance to water efflux, studies
of the relative importance of these two phenomena are few. Fundamental
mechanisms for adjusting the skin water barrier include changes in barrier
thickness, composition and physicochemical properties of cutaneous lipids,
and/or geometry of the barrier within the epidermis. While cutaneous lipids
have been studied extensively in the contexts of disease and cosmetics,
relatively little is known about the processes of permeability barrier
ontogenesis related to adaptation and environment. Advances in such knowledge
have didactic significance for understanding vertebrate evolution as well as
practical application to clinical dermatology.",https://jeb.biologists.org/content/209/2/202.full.pdf,True
145,https://jeb.biologists.org/content/209/2/202,Water relations of tetrapod integument,10.1242/jeb.02007,"The vertebrate integument represents an evolutionary compromise between the
needs for mechanical protection and those of sensing the environment and
regulating the exchange of materials and energy. Fibrous keratins evolved as a
means of strengthening the integument while simultaneously providing a
structural support for lipids, which comprise the principal barrier to
cutaneous water efflux in terrestrial taxa. Whereas lipids are of fundamental
importance to water barriers, the efficacy of these barriers depends in many
cases on structural features that enhance or maintain the integrity of
function. Amphibians are exceptional among tetrapods in having very little
keratin and a thin stratum corneum. Thus, effective lipid barriers that are
present in some specialized anurans living in xeric habitats are external to
the epidermis, whereas lipid barriers of amniotes exist as a lipid-keratin
complex within the stratum corneum. Amphibians prevent desiccation of the
epidermis and underlying tissues either by evaporating water from a
superficial aqueous film, which must be replenished, or by shielding the
stratum corneum with superficial lipids. Water barrier function in vertebrates
generally appears to be relatively fixed, although various species have
`plasticity' to adjust the barrier effectiveness facultatively. While it is
clear that both phenotypic plasticity and genetic adaptation can account for
covariation between environment and skin resistance to water efflux, studies
of the relative importance of these two phenomena are few. Fundamental
mechanisms for adjusting the skin water barrier include changes in barrier
thickness, composition and physicochemical properties of cutaneous lipids,
and/or geometry of the barrier within the epidermis. While cutaneous lipids
have been studied extensively in the contexts of disease and cosmetics,
relatively little is known about the processes of permeability barrier
ontogenesis related to adaptation and environment. Advances in such knowledge
have didactic significance for understanding vertebrate evolution as well as
practical application to clinical dermatology.",https://jeb.biologists.org/content/209/2/202.full.pdf,True
146,https://jeb.biologists.org/content/209/2/202,Water relations of tetrapod integument,10.1242/jeb.02007,"The vertebrate integument represents an evolutionary compromise between the
needs for mechanical protection and those of sensing the environment and
regulating the exchange of materials and energy. Fibrous keratins evolved as a
means of strengthening the integument while simultaneously providing a
structural support for lipids, which comprise the principal barrier to
cutaneous water efflux in terrestrial taxa. Whereas lipids are of fundamental
importance to water barriers, the efficacy of these barriers depends in many
cases on structural features that enhance or maintain the integrity of
function. Amphibians are exceptional among tetrapods in having very little
keratin and a thin stratum corneum. Thus, effective lipid barriers that are
present in some specialized anurans living in xeric habitats are external to
the epidermis, whereas lipid barriers of amniotes exist as a lipid-keratin
complex within the stratum corneum. Amphibians prevent desiccation of the
epidermis and underlying tissues either by evaporating water from a
superficial aqueous film, which must be replenished, or by shielding the
stratum corneum with superficial lipids. Water barrier function in vertebrates
generally appears to be relatively fixed, although various species have
`plasticity' to adjust the barrier effectiveness facultatively. While it is
clear that both phenotypic plasticity and genetic adaptation can account for
covariation between environment and skin resistance to water efflux, studies
of the relative importance of these two phenomena are few. Fundamental
mechanisms for adjusting the skin water barrier include changes in barrier
thickness, composition and physicochemical properties of cutaneous lipids,
and/or geometry of the barrier within the epidermis. While cutaneous lipids
have been studied extensively in the contexts of disease and cosmetics,
relatively little is known about the processes of permeability barrier
ontogenesis related to adaptation and environment. Advances in such knowledge
have didactic significance for understanding vertebrate evolution as well as
practical application to clinical dermatology.",https://jeb.biologists.org/content/209/2/202.full.pdf,True
147,https://jeb.biologists.org/content/208/23/4467,"Comparative overwintering physiology of Alaska and Indiana populations of
the beetle Cucujus clavipes (Fabricius): roles of antifreeze
proteins, polyols, dehydration and diapause",10.1242/jeb.01892,"The beetle Cucujus clavipes is found in North America over a broad
latitudinal range from North Carolina (latitude ∼35°N) to near tree
line in the Brooks Range in Alaska (latitude, ∼67°30′ N). The
cold adaptations of populations from northern Indiana (∼41°45′
N) and Alaska were compared and, as expected, the supercooling points (the
temperatures at which they froze) of these freeze-avoiding insects were
significantly lower in Alaska insects. Both populations produce glycerol, but
the concentrations in Alaska larvae were much higher than in Indiana insects
(∼2.2 and 0.5 mol l–1, respectively). In addition, both
populations produce antifreeze proteins. Interestingly, in the autumn both
populations have the same approximate level of hemolymph thermal hysteresis,
indicative of antifreeze protein activity, suggesting that they synthesize
similar amounts of antifreeze protein. A major difference is that the Alaska
larvae undergo extreme dehydration in winter wherein water content decreases
from 63–65% body water (1.70–1.85 g H2O
g–1 dry mass) in summer to 28–40% body water
(0.40–0.68 g H2O g–1 dry mass) in winter.
These 2.5–4.6-fold reductions in body water greatly increase the
concentrations of antifreeze in the Alaska insects. Glycerol concentrations
would increase to 7–10 mol l–1 while thermal hysteresis
increased to nearly 13°C (the highest ever measured in any organism) in
concentrated hemolymph. By contrast, Indiana larvae do not desiccate in
winter. The Alaska population also undergoes a diapause while insects from
Indiana do not. The result of these, and likely additional, adaptations is
that while the mean winter supercooling points of Indiana larvae were
approximately –23°C, those of Alaska larvae were –35 to–
42°C, and at certain times Alaska C. clavipes did not
freeze when cooled to –80°C.",https://jeb.biologists.org/content/208/23/4467.full.pdf,True
148,https://jeb.biologists.org/content/208/18/3609.abstract,"Cloning, characterization and expression of escapin, a broadly
antimicrobial FAD-containing l-amino acid oxidase from ink of the
sea hare Aplysia californica",10.1242/jeb.01795,"A 60 kDa monomeric protein isolated from the defensive purple ink secretion
of the sea hare Aplysia californica was cloned and sequenced, and is
the first sea hare antimicrobial protein to be functionally expressed in
E. coli. Sequence analysis suggested that this protein is a
flavin-containing l-amino acid oxidase (LAAO), with one predicted
potential glycosylation site, although the glycosylation could not be
experimentally confirmed. This protein, which we call `escapin', has high
sequence similarity to several other gastropod proteins. Escapin was verified
by NMR, mass spectroscopy and HPLC to have FAD as its flavin cofactor.
Escapin's antimicrobial effects, bacteriostasis and bactericidal, were
determined using a combination of two assays: (1) incubation of bacteria on
solid media followed by assessment of inhibition by direct observation of
zones of inhibition or by turbidity measurements; and (2) incubation of
bacteria in liquid media followed by counting viable colonies after growing on
agar plates. Native escapin inhibited the growth of Gram-positive and
Gram-negative bacteria, including marine bacteria (Vibrio harveyii
and Staphylococcus aureus) and pathogenic bacteria
(Staphylococcus aureus, Streptococcus pyogenes and
Pseudomonas aeruginosa). Escapin also inhibited the growth of yeast
and fungi, with different efficacies. Escapin's antimicrobial activity was
concentration dependent and did not decrease when stored for more than 5
months at room temperature. Escapin was bacteriostatic and not bactericidal in
minimal media (e.g. salt media) with glucose, yeast extract, and a mixture of
20 amino acids each at 50 μmol l-1, but was bactericidal in
media enriched with Tryptone Peptone. Escapin was also strongly bactericidal
in media with l-lysine at concentrations as low as 3 mmol
l-1 and slightly bactericidal in 50 mmol l-1
l-arginine, but not in most other amino acids even at 50 mmol
l-1. Escapin had high oxidase activity (producing hydrogen
peroxide) with either l-arginine or l-lysine as a
substrate and little to no oxidase activity with other l-amino
acids. Hydrogen peroxide alone (without escapin or amino acids) was strongly
bacteriostatic but poorly bactericidal, similar in this respect to
l-arginine but different from l-lysine in the presence
of escapin. Together these results suggest that there are multiple mechanisms
to escapin's antimicrobial effects, with bacteriostasis resulting largely or
entirely from the effects of hydrogen peroxide produced by escapin's LAAO
activity, but bactericidal effects resulting from lysine-dependent mechanisms
not directly involving hydrogen peroxide. Recombinant escapin expressed in
bacteria was also active against Gram-positive and Gram-negative bacteria,
suggesting that glycosylation is not essential for antimicrobial activity.",https://jeb.biologists.org/content/208/18/3609.full.pdf,True
149,https://jeb.biologists.org/content/208/8/1445,Propulsive force calculations in swimming frogs II. Application of a vortex ring model to DPIV data,10.1242/jeb.01530,"Frogs propel themselves by kicking water backwards using a synchronised
extension of their hind limbs and webbed feet. To understand this propulsion
process, we quantified the water movements and displacements resulting from
swimming in the green frog Rana esculenta, applying digital particle
image velocimetry (DPIV) to the frog's wake.",https://jeb.biologists.org/content/208/8/1445.full.pdf,True
150,https://jeb.biologists.org/content/207/26/4633,"Cold-stable eye lens crystallins of the Antarctic nototheniid toothfish
Dissostichus mawsoni Norman",10.1242/jeb.01312,"The eye lenses of the Antarctic nototheniid fishes that inhabit the
perennially freezing Antarctic seawater are transparent at –2°C,
whereas the cold-sensitive mammalian and tropical fish lenses display
cold-induced cataract at 20°C and 7°C, respectively. No cold-cataract
occurs in the giant Antarctic toothfish Dissostichus mawsoni lens
when cooled to temperatures as low as –12°C, indicating highly
cold-stable lens proteins. To investigate this cold stability, we
characterised the lens crystallin proteins of the Antarctic toothfish, in
parallel with those of the sub-tropical bigeye tuna Thunnus obesus
and the endothermic cow Bos taurus, representing three disparate
thermal climes (–2°C, 18°C and 37°C, respectively). Sizing
chromatography resolved their lens crystallins into three groups,α
/βH, β and γ, with γ crystallins being
the most abundant (>40%) lens proteins in fish, in contrast to the cow lens
where they comprise only 19%. The upper thermal stability of these crystallin
components correlated with the body temperature of the species. In
vitro chaperone assays showed that fish α crystallin can protect
same-species γ crystallins from heat denaturation, as well as lysozyme
from DTT-induced unfolding, and therefore are small Heat Shock Proteins (sHSP)
like their mammalian counterparts. Dynamic light scattering measured an
increase in size of αγ crystallin mixtures upon heating, which
supports formation of the αγ complex as an integral part of the
chaperone process. Surprisingly, in cross-species chaperone assays, tunaα
 crystallins only partly protected toothfish γ crystallins, while
cow α crystallins completely failed to protect, indicating partial and
no αγ interaction, respectively. Toothfish γ was likely to
be the component that failed to interact, as the supernatant from a cowα
 plus toothfish γ incubation could chaperone cow γ
crystallins in a subsequent heat incubation, indicating the presence of
uncomplexed cow α. This suggests that the inability of toothfish γ
crystallins to fully complex with tuna α, and not at all with the cowα
 crystallins, may have its basis in adaptive changes in the protein
that relate to the extreme cold-stability of the toothfish lens.",https://jeb.biologists.org/content/207/26/4633.full.pdf,True
151,https://jeb.biologists.org/content/207/24/4283,Rumen metabolites serve ticks to exploit large mammals,10.1242/jeb.01241,"Hard ticks spend most of their life isolated from passing vertebrates but
require a blood meal to proceed to the next life stage (larva, nymph or
adult). These opportunist ectoparasites must be capable of anticipating
signals that render suitable hosts apparent. Large ungulates that tolerate a
high ectoparasite burden are the favoured hosts of adult hard ticks.
Ruminants, comprising the majority of ungulate species, must regularly eruct
gases from the foregut to relieve excess pressure and maintain a chemical
equilibrium. Through eructations from individuals, and particularly herds,
ruminants inadvertently signal their presence to hard ticks. Here, we report
that all adult hard tick species we tested are attracted to cud and
demonstrate that these acarines possess olfactory receptor cells for the
carboxylic acid, phenol and indole end-products of the rumen bioreactor.
Compounds from each of these classes of volatiles attract ticks on their own,
and mixtures of these volatiles based on rumen composition also attract.
Appetence for rumen metabolites represents a fundamental resource-tracking
adaptation by hard ticks for large roaming mammals.",https://jeb.biologists.org/content/207/24/4283.full.pdf,True
152,https://jeb.biologists.org/content/207/24/4249,Spatial vision in the echinoid genus Echinometra,10.1242/jeb.01286,"Although eyes are generally considered necessary for image resolution, a
diffuse photoreceptive system with directional sensitivity may also have this
ability. Two species of the echinoid genus Echinometra were tested
for spatial vision by examining their ability to locate and move towards
targets of different sizes. The echinoids were significantly oriented
(P<0.0001) towards a target with an angular width of 33° (0.3
sr) but were not oriented to targets with angular widths of 26° and
16°. This ability is probably due to the blocking of off-angle light by
the spines, which have approximately the correct spacing for the observed
resolution. Spatial vision is advantageous for echinoids of this genus because
they leave and return to small dark shelters. This first demonstration of
spatial vision in an echinoderm sheds further light on the complex optical
structures and photobehaviors found in this phylum.",https://jeb.biologists.org/content/207/24/4249.full.pdf,True
153,https://jeb.biologists.org/content/207/18/3131,Hypoxic survival strategies in two fishes: extreme anoxia tolerance in the North European crucian carp and natural hypoxic preconditioning in a coral-reef shark,10.1242/jeb.00979,"Especially in aquatic habitats, hypoxia can be an important evolutionary
driving force resulting in both convergent and divergent physiological
strategies for hypoxic survival. Examining adaptations to anoxic/hypoxic
survival in hypoxia-tolerant animals may offer fresh ideas for the treatment
of hypoxia-related diseases. Here, we summarise our present knowledge of two
fishes that have evolved to survive hypoxia under very different
circumstances.",https://jeb.biologists.org/content/207/18/3131.full.pdf,True
154,https://jeb.biologists.org/content/207/7/1127,The effect of molluscan glue proteins on gel mechanics,10.1242/jeb.00859,"Several molluscs have been shown to alternate between a non-adhesive trail
mucus and a similar gel that forms a strong glue. The major structural
difference between the two secretions is the presence of specific proteins in
the adhesive mucus. The present study identifies similar proteins from the
glue of the slug Arion subfuscus and the land snail Helix
aspersa. To investigate the role played by these proteins in adhesion,
the proteins were isolated from the adhesive mucus of different molluscs and
added to commercial polymer solutions. The effect was observed qualitatively,
and quantified using a dynamic rheometer. The isolated proteins triggered
gelling or visible stiffening of agar, pectin and polygalacturonic acid. The
effect was stronger on more negatively charged polymers. The effect of the
proteins was concentration dependent with an optimal concentration of
1–1.5 mg ml–1, and was weakened when their structure
changed. Other proteins and carbohydrates found in the adhesive mucus had no
clear mechanical effect on gels. These findings show that the addition of
these proteins to large, anionic polymers plays a central role in the
formation of a glue from a mucus-like secretion. Such a mechanism may be
common among invertebrates, and it may guide biomimetic approaches in the
development of glues and gels.",https://jeb.biologists.org/content/207/7/1127.full.pdf,True
155,https://jeb.biologists.org/content/207/7/1063,Force production and flow structure of the leading edge vortex on flapping wings at high and low Reynolds numbers,10.1242/jeb.00848,"The elevated aerodynamic performance of insects has been attributed in part
to the generation and maintenance of a stable region of vorticity known as the
leading edge vortex (LEV). One explanation for the stability of the LEV is
that spiraling axial flow within the vortex core drains energy into the tip
vortex, forming a leading-edge spiral vortex analogous to the flow structure
generated by delta wing aircraft. However, whereas spiral flow is a
conspicuous feature of flapping wings at Reynolds numbers (Re) of
5000, similar experiments at Re=100 failed to identify a comparable
structure. We used a dynamically scaled robot to investigate both the forces
and the flows created by a wing undergoing identical motion at Re of∼
120 and ∼1400. In both cases, motion at constant angular velocity and
fixed angle of attack generated a stable LEV with no evidence of shedding. At
Re=1400, flow visualization indicated an intense narrow region of
spanwise flow within the core of the LEV, a feature conspicuously absent at
Re=120. The results suggest that the transport of vorticity from the
leading edge to the wake that permits prolonged vortex attachment takes
different forms at different Re.",https://jeb.biologists.org/content/207/7/1063.full.pdf,True
156,https://jeb.biologists.org/content/206/23/4217,Hot bees in empty broodnest cells: heating from within,10.1242/jeb.00680,"Honeybee colonies maintain brood nest temperatures of 33–36°C. We
investigated brood nest thermoregulation at the level of individual worker
behaviour and the transfer of heat from workers to the brood. Worker bees
contribute to the regulation of brood nest temperature by producing heat while
sitting motionless on the caps of brood cells. We report here an additional,
newly observed heating strategy where heating bees enter empty cells between
sealed brood cells and remain there motionless for periods of up to 45
min.",https://jeb.biologists.org/content/206/23/4217.full.pdf,True
157,https://jeb.biologists.org/content/221/4/jeb173047?etoc,"How does a slender tibia resist buckling? Effect of material, structural and geometric characteristics on buckling behaviour of the hindleg tibia in stick insect postembryonic development",10.1242/jeb.173047,"During the lifespan of the stick insect Carausius morosus, their long and narrow tibiae experience substantial compressive loads. The mechanical load on the tibiae increases as the weight of the insect rises. The increase in body weight is accompanied by a notable increase in the insect's body size and, accordingly, by an increase in the length of the tibiae. Both of these changes can raise the risk of buckling of the tibiae. In this study, we tracked changes in the material and geometric properties of the hindleg tibia of C. morosus during growth. The results show that although buckling (either by Euler buckling or local buckling) is the dominant failure mode under compression, the tibia is very capable of maintaining its buckling resistance in each postembryonic developmental stage. This is essentially the result of a compromise between the increasing slenderness of the tibia and its increasing material stiffness. The use of an optimal radius to thickness ratio, a soft resilin-dominated core, and chitin fibres oriented in both longitudinal and circumferential directions are presumably additional strategies preventing buckling of the tibia. This study, providing the first quantitative data on changes in the biomechanical properties of cuticle during the entire life of an insect, is expected to shed more light on the structure–property–function relationship in this complex biological composite.",https://jeb.biologists.org/content/221/4/jeb173047.full.pdf,True
158,https://www.pnas.org/content/116/17/8149,Synergy of topoisomerase and structural-maintenance-of-chromosomes proteins creates a universal pathway to simplify genome topology,https://doi.org/10.1073/pnas.1815394116,"Topological entanglements severely interfere with important biological processes. For this reason, genomes must be kept unknotted and unlinked during most of a cell cycle. Type II topoisomerase (TopoII) enzymes play an important role in this process but the precise mechanisms yielding systematic disentanglement of DNA in vivo are not clear. Here we report computational evidence that structural-maintenance-of-chromosomes (SMC) proteins—such as cohesins and condensins—can cooperate with TopoII to establish a synergistic mechanism to resolve topological entanglements. SMC-driven loop extrusion (or diffusion) induces the spatial localization of essential crossings, in turn catalyzing the simplification of knots and links by TopoII enzymes even in crowded and confined conditions. The mechanism we uncover is universal in that it does not qualitatively depend on the specific substrate, whether DNA or chromatin, or on SMC processivity; we thus argue that this synergy may be at work across organisms and throughout the cell cycle.",https://www.pnas.org/content/116/17/8149.full.pdf,True
159,https://www.nature.com/articles/ncomms12289?WT.ec_id=NCOMMS-20160727&spMailingID=51921378&spUserID=ODkwMTM2NjQyNgS2&spJobID=963893045&spReportId=OTYzODkzMDQ1S0,Great hammerhead sharks swim on their side to reduce transport costs,https://doi.org/10.1038/ncomms12289,"Animals exhibit various physiological and behavioural strategies for minimizing travel costs. Fins of aquatic animals play key roles in efficient travel and, for sharks, the functions of dorsal and pectoral fins are considered well divided: the former assists propulsion and generates lateral hydrodynamic forces during turns and the latter generates vertical forces that offset sharks’ negative buoyancy. Here we show that great hammerhead sharks drastically reconfigure the function of these structures, using an exaggerated dorsal fin to generate lift by swimming rolled on their side. Tagged wild sharks spend up to 90% of time swimming at roll angles between 50° and 75°, and hydrodynamic modelling shows that doing so reduces drag—and in turn, the cost of transport—by around 10% compared with traditional upright swimming. Employment of such a strongly selected feature for such a unique purpose raises interesting questions about evolutionary pathways to hydrodynamic adaptations, and our perception of form and function.",https://www.nature.com/articles/ncomms12289?WT.ec_id=NCOMMS-20160727&spMailingID=51921378&spUserID=ODkwMTM2NjQyNgS2&spJobID=963893045&spReportId=OTYzODkzMDQ1S0.pdf,True
160,https://www.pnas.org/content/114/22/5624,Investigation of hindwing folding in ladybird beetles by artificial elytron transplantation and microcomputed tomography,https://doi.org/10.1073/pnas.1620612114,"Ladybird beetles are high-mobility insects and explore broad areas by switching between walking and flying. Their excellent wing transformation systems enabling this lifestyle are expected to provide large potential for engineering applications. However, the mechanism behind the folding of their hindwings remains unclear. The reason is that ladybird beetles close the elytra ahead of wing folding, preventing the observation of detailed processes occurring under the elytra. In the present study, artificial transparent elytra were transplanted on living ladybird beetles, thereby enabling us to observe the detailed wing-folding processes. The result revealed that in addition to the abdominal movements mentioned in previous studies, the edge and ventral surface of the elytra, as well as characteristic shaped veins, play important roles in wing folding. The structures of the wing frames enabling this folding process and detailed 3D shape of the hindwing were investigated using microcomputed tomography. The results showed that the tape spring-like elastic frame plays an important role in the wing transformation mechanism. Compared with other beetles, hindwings in ladybird beetles are characterized by two seemingly incompatible properties: (i) the wing rigidity with relatively thick veins and (ii) the compactness in stored shapes with complex crease patterns. The detailed wing-folding process revealed in this study is expected to facilitate understanding of the naturally optimized system in this excellent deployable structure.",https://www.pnas.org/content/114/22/5624.full.pdf,True
161,https://jeb.biologists.org/content/219/22/3597,"Adaptation to life in aeolian sand: how the sandfish lizard, Scincus scincus, prevents sand particles from entering its lungs",10.1242/jeb.138107,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License (http://creativecommons.org/licenses/by/3.0), which permits unrestricted use, distribution and reproduction in any medium provided that the original work is properly attributed.",https://jeb.biologists.org/content/219/22/3597.full.pdf,True
162,https://jeb.biologists.org/content/214/22/i.1,RUDOLPH'S COOLING STRATEGY REVEALED,10.1242/jeb.066621,"Insulated in a luxuriously thick winter coat, reindeer are perfectly prepared for the gripping cold of an Arctic winter. But the pelt doesn't just keep the cold out, it keeps the warmth in too: which is fine when the animals are resting, but what happens when they are active and generating heat? Usain Bolt would never sprint in a fur coat so how do exercising reindeer avoid overheating? Arnoldus Blix from the University of Tromsø, Norway, explains that the animals have three tactics: panting with their mouths closed to evaporate water from the nose; panting with the mouth open to evaporate water from the tongue; and activating a cooling system that selectively cools the blood supply to the brain. But how do they coordinate these different strategies for protection? Intrigued, Blix and his colleagues Lars Walløe from the University of Oslo, Norway, and Lars Folkow, also from Tromsø, decided to monitor reindeer brain temperatures, breathing rates and the blood flow through several major blood vessels in the head, to find out how active reindeer keep cool in winter (p. 3850).",https://jeb.biologists.org/content/214/22/i.1.full.pdf,True
163,https://jeb.biologists.org/content/223/3/jeb214809,High aerodynamic lift from the tail reduces drag in gliding raptors,10.1242/jeb.214809,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License (https://creativecommons.org/licenses/by/4.0), which permits unrestricted use, distribution and reproduction in any medium provided that the original work is properly attributed.",https://jeb.biologists.org/content/223/3/jeb214809.full.pdf,True
164,https://www.nature.com/articles/s41396-019-0494-9,Deciphering links between bacterial interactions and spatial organization in multispecies biofilms,https://doi.org/10.1038/s41396-019-0494-9,"Environmental microbes frequently live in multispecies biofilms where mutualistic relationships and co-evolution may occur, defining spatial organization for member species and overall community functions. In this context, intrinsic properties emerging from microbial interactions, such as efficient organization optimizing growth and activities in multispecies biofilms, may become the object of fitness selection. However, little is known on the nature of underlying interspecies interactions during establishment of a predictable spatial organization within multispecies biofilms. We present a comparative metatranscriptomic analysis of bacterial strains residing in triple-species and four-species biofilms, aiming at deciphering molecular mechanisms underpinning bacterial interactions responsible of the remarkably enhanced biomass production and associated typical spatial organization they display. Metatranscriptomic profiles concurred with changes in micro-site occupation in response to the addition/removal of a single species, being driven by both cooperation, competition, and facilitation processes. We conclude that the enhanced biomass production of the four-species biofilm is an intrinsic community property emerging from finely tuned space optimization achieved through concerted antagonistic and mutualistic interactions, where each species occupies a defined micro-site favoring its own growth. Our results further illustrate how molecular mechanisms can be better interpreted when supported by visual imaging of actual microscopic spatial organization, and we propose phenotypic adaptation selected by social interactions as molecular mechanisms stabilizing microbial communities.",https://www.nature.com/articles/s41396-019-0494-9.pdf,True
165,https://www.nature.com/articles/srep26889,Small groups and long memories promote cooperation,https://doi.org/10.1038/srep26889,"Complex social behaviors lie at the heart of many of the challenges facing evolutionary biology, sociology, economics, and beyond. For evolutionary biologists the question is often how group behaviors such as collective action, or decision making that accounts for memories of past experience, can emerge and persist in an evolving system. Evolutionary game theory provides a framework for formalizing these questions and admitting them to rigorous study. Here we develop such a framework to study the evolution of sustained collective action in multi-player public-goods games, in which players have arbitrarily long memories of prior rounds of play and can react to their experience in an arbitrary way. We construct a coordinate system for memory-m strategies in iterated n-player games that permits us to characterize all cooperative strategies that resist invasion by any mutant strategy, and stabilize cooperative behavior. We show that, especially when groups are small, longer-memory strategies make cooperation easier to evolve, by increasing the number of ways to stabilize cooperation. We also explore the co-evolution of behavior and memory. We find that even when memory has a cost, longer-memory strategies often evolve, which in turn drives the evolution of cooperation, even when the benefits for cooperation are low.",https://www.nature.com/articles/srep26889.pdf,True
